  6.7054725e+006 -4.7001875e+006  1.0977860e+006 -1.1100287e+005  5.9988154e+004 -3.8379338e+004 -6.6436232e+003 -8.9356343e+003 -8.0316812e+003 -7.6544370e+003 -1.4965923e+003  2.3680412e+004  1.5951812e+004 -4.0485821e+003 -1.9512438e+003 -1.1322146e+004  4.3441185e+003  1.8498215e+003  1.5471684e+003 -1.0131048e+003 -1.2049694e+004  1.0997136e+004  8.9332684e+002  2.4431876e+003 -1.3490582e+004 -8.1793588e+003  2.9042158e+003 -5.1787174e+003 -1.5747869e+004 -8.7741874e+003  3.2005597e+003  6.8700894e+003 -4.3659389e+003 -2.0444269e+004  1.8774430e+003  1.7635662e+004  1.6421066e+004 -7.2805578e+003  1.2885486e+004  1.3454005e+004 -1.4551191e+004  1.5014740e+003 -1.3768080e+003  8.4199894e+003  1.3520928e+004  3.3799783e+004 -6.4611040e+003 -4.4549192e+004 -2.1633872e+003  1.9379254e+004  3.7340452e+002  1.0673811e+004 -8.5288980e+002  3.4877778e+003  3.9104908e+003 -1.3339619e+004 -9.7986255e+003 -3.0144648e+003 -2.9704430e+003  3.8112320e+003  1.0921982e+004  2.5931457e+003 -4.5680138e+003  6.5440928e+002  4.3426872e+003  1.9549648e+002 -2.2838805e+003  2.6905434e+003  3.0901239e+003  6.9057223e+003  1.1548201e+004  8.3281994e+003 -2.1043577e+003 -4.1625815e+003  7.1095218e+003  9.7881260e+003 -6.5175422e+003 -1.8678495e+004 -9.0849345e+003  2.8576973e+003  2.3065826e+003 -2.6678248e+003 -2.7404366e+003 -5.7673929e+003 -1.0990312e+004 -1.0162853e+004 -9.4348576e+003 -5.7772222e+003  4.8290028e+003  1.7532593e+004 -2.9670093e+007  3.5433359e+006 -4.9780213e+006  4.0800985e+005 -5.5014434e+005 -7.1816374e+004 -6.2412259e+004 -3.5267882e+005  3.8106383e+004 -2.8299092e+005 -4.7702611e+004  9.7020413e+004  4.2148837e+004 -1.5681248e+004 -6.9929451e+004 -3.0073317e+005  2.0333446e+005  2.7215759e+005 -1.3957676e+005 -2.4403857e+005 -1.0979062e+005  9.9565878e+004 -2.9354323e+004  3.3676366e+005  2.8510295e+005  3.2946584e+004 -7.4030436e+004 -3.7679266e+004  5.3917967e+004  5.8594584e+004 -1.1848832e+004 -6.5486964e+004 -8.4733336e+004 -1.0306504e+005  6.8150477e+004  1.2713504e+004  1.5219949e+004 -3.6501339e+004  1.4034406e+005 -7.9544300e+004 -4.4088760e+005 -7.6613013e+004  5.8465717e+004  3.4700055e+004 -1.4325606e+005
 -4.7107277e+006  7.7650688e+006 -5.0442173e+006  1.0925266e+006 -8.0399112e+004  8.7704997e+004  6.8069410e+003 -4.0351830e+003 -1.1880721e+004  1.2353786e+004  2.7543863e+004 -1.2220747e+004 -1.2930944e+004  5.1959769e+003 -2.6167973e+002  9.3698292e+003  1.3380687e+004 -8.3995295e+003  5.1435108e+003 -1.0140540e+004  1.0402810e+004 -1.2808936e+004 -5.0800838e+003  1.1574641e+004  4.3137160e+003  1.5855907e+004  1.1822532e+004 -1.5078131e+004  2.3358281e+004  2.6800600e+004  5.2975004e+002  4.3637112e+003  2.8386225e+003  1.3040290e+004 -4.6952739e+003 -2.9692278e+004 -6.4091653e+003 -9.2265123e+003 -2.0565089e+004  6.6337159e+003  1.5626143e+004  3.7197183e+004 -2.2903364e+004  1.2054111e+004 -2.0620389e+004 -2.6517458e+004  7.1491897e+004  2.8912218e+004 -5.2171111e+004 -1.6229677e+004  3.0237827e+004 -2.7711050e+004 -2.5209901e+004 -9.2053559e+003  5.8692892e+003  6.4451927e+003  1.9500452e+004  1.1083613e+004 -2.0235731e+004 -1.5306985e+004  1.7478169e+004  1.1536855e+004 -7.5567094e+003  7.0908414e+003  2.0704750e+004 -3.2751937e+003 -7.9747073e+003  1.4877853e+004  1.7962201e+004 -9.4521396e+003 -2.2416937e+004 -1.1952757e+004 -1.2718276e+003 -1.1100906e+004 -1.7510202e+004 -1.2319466e+004  4.0981920e+003  1.9261784e+004  1.4676491e+004 -3.3306205e+003 -9.7041467e+003  1.6837375e+003  1.4248293e+004  1.4032689e+004  2.6915104e+003 -2.5204320e+003  1.9562796e+003  1.3785997e+004  5.8417615e+003 -7.5006084e+003  1.9005259e+007 -6.1280888e+006  2.9672674e+007 -4.4574881e+006  2.3671716e+005 -5.4061625e+005  1.0583331e+005 -8.6479656e+004  2.3150674e+004  3.3895263e+005  1.2096364e+005 -2.1308730e+004  8.3276053e+004  8.0632691e+004  9.5286955e+004  2.2425030e+005  3.9226198e+004 -3.3406022e+005 -1.2291205e+005 -1.5967481e+005  2.7366738e+005  4.8427427e+004 -1.7925768e+005 -3.0761969e+005 -4.1479130e+005 -1.0758343e+005  4.3345303e+004 -2.2072515e+005  3.1321584e+004  3.7537026e+003 -2.3207050e+005  8.5961102e+004  1.8342797e+005  1.1586158e+005 -1.1134649e+005 -1.7715805e+005  1.4769887e+005  6.5361093e+004 -1.2792485e+005  2.4996935e+004  1.0958781e+005  5.0166161e+005 -2.5773226e+005  1.7256933e+005  1.6545385e+005
  1.0657242e+006 -5.0411350e+006  8.3803841e+006 -5.4041791e+006  1.0902874e+006 -1.2329335e+005  5.8694053e+004  4.4991337e+004  7.8811083e+004 -2.3282750e+003 -2.9862803e+004  9.5977247e+003 -7.6363208e+003  1.8310867e+004  2.0400333e+004 -6.0474533e+003 -4.7625669e+004  3.0621394e+004  1.0643491e+004  1.9278390e+004 -2.7468581e+003  5.3499395e+003 -1.1556188e+004 -4.7402202e+003 -2.3416547e+004 -1.8719254e+004 -1.4831450e+004  1.2934612e+004 -1.1351499e+004 -4.6212701e+004 -2.2697190e+004  7.5413073e+003 -1.8313880e+004  1.8030801e+004 -3.3139670e+003  3.8586807e+004 -3.5908488e+003  2.6961069e+003  2.6875588e+004  2.9430342e+003 -5.0201864e+004 -5.4277162e+004  3.1651690e+004 -2.1005566e+004  1.6375078e+004  2.4659502e+004 -3.7011088e+003  5.9129074e+004  2.7574642e+004 -5.2941999e+004 -9.4386355e+003 -5.3902254e+003  8.9329888e+004  3.2594109e+004 -1.6687498e+004 -1.8436910e+004 -1.1902892e+004  5.9556673e+003  1.3990636e+004  8.3759934e+003 -7.9282916e+003 -1.0490522e+004 -1.2006565e+004 -2.0049251e+004 -3.2526086e+004 -1.4143184e+004  2.8510128e+003 -1.6535731e+004 -4.0935416e+004 -7.9040289e+003  2.8044458e+004  3.3188120e+004  1.6929413e+004  1.5575406e+004  1.6477973e+004  1.1456234e+004  2.9748555e+003 -3.0438375e+002 -1.0147186e+004 -1.5192167e+004 -1.0031742e+004  2.0972616e+003  5.9027913e+002 -9.6839406e+003 -3.1442712e+003  1.0643669e+004  8.0596720e+003 -8.4224365e+003 -1.3084859e+004 -1.3085111e+004 -2.8907333e+006  1.6782697e+006 -5.1916306e+007  3.1834948e+007 -5.1415576e+006  3.6895080e+005 -3.3134656e+005  1.1682153e+005 -4.3799092e+005 -2.6083130e+005 -3.3162525e+005 -1.4297658e+005 -4.1698003e+005 -2.1028346e+004  4.5647620e+004  1.2577308e+004 -2.8852852e+005  5.7420954e+005  2.0188489e+005  3.2342528e+005  9.0131050e+004  2.0483698e+005  2.3638159e+005  4.9390392e+005  2.9049413e+005  2.7957936e+005  3.9737526e+004  9.3899109e+004  1.9593345e+005  2.4490234e+005  3.0518139e+005  9.0800777e+004 -3.6773469e+005  1.8413440e+005 -1.1106605e+005  2.6616832e+005 -1.7381950e+005 -4.7809453e+003  2.0895561e+005  2.2595440e+004 -2.0553656e+005 -1.5473464e+005  3.5510690e+005 -5.9598449e+005 -5.5873539e+004
 -1.2300937e+005  1.0283746e+006 -5.4245885e+006  8.7312809e+006 -5.4022640e+006  1.1238724e+006 -6.6012024e+004 -2.9263471e+004 -9.3610438e+004 -2.7694097e+004  1.3296892e+004 -2.0257160e+004  2.7357759e+004 -1.7176391e+004 -3.7712844e+004 -1.8346146e+004  3.3243215e+004 -3.2526281e+004 -4.1310268e+004 -1.7961716e+004 -2.0294891e+004  1.8917951e+004  3.2441262e+004  2.0114752e+004  6.5946682e+003  2.7158944e+004  9.3091800e+003 -4.5777113e+003  2.4213237e+004  5.3530590e+004  1.8196283e+004 -1.6663016e+004  1.7108426e+004 -2.3921884e+004  1.0529416e+004  8.5504451e+003  5.9845622e+003  2.8366222e+004  6.8595259e+003 -5.4200307e+003  2.8271263e+004  5.1451030e+004 -1.9295451e+004  4.9928955e+002 -1.4451976e+004 -8.2379993e+004 -4.5408288e+004 -1.0229061e+004  4.2074354e+004  3.0164189e+004  8.1407587e+003 -1.0083977e+004 -9.5815706e+004 -2.1643130e+004  1.4710468e+004  3.3458940e+004  2.9010181e+004  2.6877591e+003 -1.7130635e+004 -2.0079360e+004 -2.7537308e+003  1.7644723e+004  1.9823823e+004  1.2810933e+004  2.6949414e+004  2.1099388e+004 -1.3027053e+004 -5.0295930e+003  3.2118904e+004  1.0565158e+004 -2.7030007e+004 -3.1533920e+004 -1.1943171e+004 -8.5925875e+003 -5.6399480e+003  1.1559758e+004  1.3203199e+004 -1.2131095e+004 -1.3821724e+004  1.2641493e+004  2.5674675e+004  1.2180376e+004  5.1353516e+003  1.2004891e+004 -6.3750426e+003 -2.6285018e+004 -4.7177063e+003  2.3538027e+004  1.4520256e+004 -9.1255163e+003  2.2299125e+005  1.2360328e+006  3.1676707e+007 -5.4850547e+007  3.3074827e+007 -4.4650928e+006 -2.6250172e+005  3.9600653e+005  4.3476978e+005 -1.7573462e+005  6.5380223e+005  1.6969435e+005  2.3627354e+005 -2.2393741e+005 -2.2535257e+005 -2.3906388e+005  3.4937462e+005 -2.6446856e+005 -3.8201875e+005 -2.5257998e+005 -4.4000601e+005 -3.5371898e+005 -4.0129005e+005 -4.1234562e+005 -5.4706901e+005 -8.0105718e+004  3.2278013e+005  2.7378772e+005 -3.8619133e+005 -4.4456715e+005 -2.4344507e+005 -1.4117107e+005  3.2963099e+005 -7.0753302e+004  6.3989124e+004 -2.3393648e+005 -8.6572146e+004 -3.8003501e+004 -4.9194114e+005 -3.0213735e+004  4.8942853e+005 -5.4935064e+004 -6.6016526e+005  4.0212868e+005  1.3782781e+005
  1.4247180e+005  2.7191670e+004  1.1197381e+006 -5.4302672e+006  8.6803401e+006 -5.4563782e+006  1.0777458e+006 -2.6616666e+004  1.0288650e+005  3.3004106e+004  2.0181578e+004  1.5940175e+004 -2.5520036e+004  2.6369608e+004  3.1421426e+003  3.7870365e+004  3.4778670e+003  3.8613697e+004  6.6379068e+004  7.0556916e+003  1.9031118e+004 -2.9967058e+004 -4.9709558e+004 -3.0040527e+004  2.6228445e+004 -3.1236518e+004 -1.1864482e+004 -2.6971539e+004 -3.6661000e+004 -5.1547220e+004 -2.8293088e+003  1.7268678e+004 -5.1956708e+002  2.3628538e+004 -2.7749005e+004 -2.6815552e+004 -3.2677724e+004 -6.8180856e+004 -5.2548249e+004 -1.0159365e+003 -2.6902901e+004 -5.1675244e+003 -2.4272620e+003  1.6768500e+004  1.0006364e+004  6.0360113e+004  2.7047022e+004 -2.7873920e+004  7.0363070e+003  2.1596864e+004 -5.2578554e+004 -2.3501985e+004  5.7806587e+004 -7.5390022e+002 -1.5631058e+004 -4.2425353e+004 -2.8840291e+004  2.6776226e+003  1.4691023e+004  1.5355535e+004 -5.0630693e+003 -3.5991011e+004 -2.3337848e+004  2.4214638e+004  8.2331403e+003 -1.9430891e+004  3.3500534e+004  4.8376994e+004 -5.9968943e+003 -1.1939559e+004  1.4649701e+004  8.5416631e+003 -7.7263337e+003  3.6528635e+003  3.0758447e+003 -3.6902361e+004 -4.4595065e+004  9.6434121e+003  3.7585325e+004  2.1456828e+003 -2.9907111e+004 -2.2450401e+004 -1.6263713e+004 -1.8314432e+004  7.4248057e+001  1.4349335e+004 -8.8977492e+003 -2.5270374e+004 -1.0546144e+003  4.3970376e+004 -1.3922637e+005 -3.2046186e+005 -3.7574194e+006  3.2642046e+007 -5.5437119e+007  3.2076214e+007 -4.2120264e+006 -8.8649663e+005 -3.5400300e+005 -2.4578826e+005 -4.4820156e+005  1.2070309e+005  8.8273109e+004  1.1220801e+005  1.5768452e+005  6.4527314e+005 -4.4262384e+005  5.6846153e+004  2.8262942e+005 -1.9144751e+005  8.5291004e+005  5.1590863e+005  7.3325742e+004  5.7789383e+004  5.9333195e+005 -2.8189537e+005 -3.9208182e+005 -4.8718678e+005  2.4770362e+005  2.8506896e+005  6.3941821e+004  3.7168429e+004 -3.3201443e+005 -1.7955807e+005 -6.0432724e+004  3.6320122e+005  3.2352277e+005  3.0587983e+005  2.2607081e+005  1.2156576e+005 -2.4445239e+005  2.0252079e+005  6.3299221e+004  1.0756698e+005 -9.9662164e+004
 -9.8684122e+004  4.7223061e+003 -9.6387825e+004  1.0701010e+006 -5.3924919e+006  8.7321845e+006 -5.4079530e+006  1.0398161e+006 -5.7011383e+004  2.2345334e+004  1.1684298e+004 -9.0110013e+003  4.5652778e+003 -2.7945109e+004  3.1829519e+003 -2.8159881e+004 -1.6075404e+003 -5.9422664e+004 -5.9697317e+004  1.6054572e+003 -1.7908903e+004  2.5122127e+003  7.1371197e+004  3.9357075e+004 -3.1106094e+004  3.2458034e+004  3.3084877e+004  2.1406571e+004  4.8761922e+004  1.2837825e+004 -9.9878858e+003  3.6720631e+002 -2.0734598e+004 -3.9317137e+004  1.8195856e+004  1.9081144e+004  3.0054567e+004  5.5476522e+004  7.2019257e+004  2.9958698e+003  1.2996992e+004 -6.4302371e+003  3.4062252e+004 -2.9897723e+004  1.0848296e+004 -3.1400573e+004  2.8724823e+002 -1.0452246e+004 -3.9015344e+004  1.8853626e+004  1.0880796e+005 -1.8069395e+004 -6.2902367e+004  2.9712039e+004  2.6119148e+004  1.3122761e+003 -3.6393701e+003 -9.8679510e+003  1.6880778e+004  9.7000275e+003  3.1639778e+003  3.9315073e+004  2.7282147e+004 -2.2383172e+004 -1.7702855e+004  1.7411430e+002 -3.2332174e+004 -5.9364574e+004 -1.8155922e+004  2.3037088e+004  1.2549278e+004  3.9748644e+003  9.4580829e+003 -8.2881105e+003 -1.8049839e+004  2.7249593e+004  5.0717301e+004  1.1044710e+003 -3.3776131e+004 -1.2161691e+004  1.0282683e+004  1.7628226e+004  3.0288428e+004  2.5859126e+004  8.7730268e+003  1.3684111e+004  2.8082181e+004  2.9626659e+003 -2.5000704e+004 -4.3028432e+004 -5.1765572e+005  3.6126849e+005 -5.7048251e+005 -4.3996059e+006  3.2827035e+007 -5.4714022e+007  3.1698469e+007 -4.1267797e+006 -3.3543347e+005  5.7926722e+005 -1.5137860e+005 -6.9852502e+005  1.2836965e+005 -2.7607362e+005 -3.8341825e+005 -4.9638955e+005 -4.5362497e+004  2.4104590e+004  9.9882178e+004  1.8494676e+005 -7.9236543e+005 -6.4500726e+005  6.6659254e+005  1.4613796e+005 -4.9271443e+005  2.8102679e+005  1.9938040e+005 -1.2499359e+005 -1.7704140e+005 -1.4238521e+005  1.7567384e+004  7.2710532e+004  2.9623883e+005  3.3424007e+005  6.5705489e+004 -8.0443188e+005 -3.7854527e+005  1.4713672e+004 -5.6048814e+004 -2.1189706e+005  2.5766148e+005 -6.2442962e+005  2.3531370e+005  1.7255009e+005  2.0192748e+004
  7.0402829e+004 -7.7601754e+003  3.8426987e+004 -5.0294465e+004  1.0840955e+006 -5.4292281e+006  8.7118458e+006 -5.3852521e+006  1.0219954e+006 -5.6262156e+004  1.9565883e+004 -1.4074408e+004  1.2005090e+004  4.0625681e+004  1.4122364e+004  8.7429745e+003 -7.1698679e+003  4.9308912e+004  3.7076107e+004  1.7815047e+004  2.7577076e+004  1.4897692e+004 -5.9776708e+004 -3.1704099e+004 -1.1947830e+004 -3.2834559e+004 -2.2580404e+004 -1.8253679e+004 -2.6585839e+004  9.7470904e+003  1.5595797e+004 -7.1145335e+003  3.5881437e+004  3.3614368e+004 -1.1013211e+003 -1.3796382e+003 -1.5966248e+004  3.2969549e+002 -5.2886900e+004  7.9208725e+003 -4.5034265e+003 -7.1877323e+003 -4.8411805e+004  2.8478704e+004 -2.6131854e+004  1.9398866e+004 -1.7496430e+004  2.5655962e+002  3.1010125e+004 -2.4310986e+004 -1.1473863e+004  5.9837463e+004  2.9082890e+004 -5.6620435e+004 -9.1451064e+003  3.6089647e+004  5.1909799e+004 -9.5085174e+003 -4.4946238e+004 -8.2977727e+003  8.2809761e+002 -2.9970299e+004 -1.9279752e+004  1.2566825e+003  8.1256899e+003 -2.5503014e+003  2.8802677e+004  4.2625666e+004 -1.5429322e+004 -8.6575894e+003 -1.6413343e+004 -4.7833340e+004 -1.8165000e+004  3.4081888e+004  2.3641289e+004 -7.8171423e+003  2.8196719e+003 -6.5378843e+003 -2.1029371e+003  1.8098065e+004  2.4323477e+003 -1.2600067e+004 -1.6585495e+004 -2.0764468e+004 -1.0322090e+004 -1.3216563e+004 -2.7920219e+004  1.0642425e+004  3.4980676e+004  8.8824462e+003  8.9142860e+005 -6.3583252e+005 -4.0177737e+005 -6.7404474e+005 -4.7764739e+006  3.2458290e+007 -5.4319685e+007  3.2423936e+007 -3.9057135e+006 -1.1348745e+006  2.7661165e+005  6.0293199e+005 -7.4139072e+005  2.9388955e+005  7.2677722e+005  7.8119045e+005 -6.9692137e+004  2.6092997e+005 -3.2284084e+005 -1.0415527e+005  4.1517991e+005  4.1815919e+005 -8.6101415e+005 -6.3420549e+005  3.7600383e+005 -2.4326636e+005  1.7396781e+004  8.8499326e+005  5.0513993e+005  2.5345013e+005 -7.1476335e+004 -2.3177826e+005 -2.5272328e+005 -2.3113763e+005  4.1590323e+005  6.3267988e+005  4.4346467e+004  4.0575212e+005 -2.0002701e+005 -9.6544478e+004  1.3675508e+005  9.5544164e+005 -4.3290936e+005 -2.5940998e+005 -8.7839002e+004
 -2.7653935e+004 -4.2126983e+003  2.2905358e+004  2.7429537e+004 -8.9534771e+004  1.0639103e+006 -5.4402415e+006  8.6808025e+006 -5.3073405e+006  1.0118201e+006 -6.9097358e+004  8.1049366e+004  7.3643634e+003  2.8376808e+004 -6.6417879e+003 -1.4540774e+004  3.1026884e+004 -2.9411411e+004 -2.2073494e+004 -1.2114770e+004 -1.0244606e+004 -1.7564352e+004  2.9568357e+004  1.4095589e+004  1.7453122e+004  4.3972392e+004  1.8036183e+004 -3.6597095e+004  5.2444262e+004 -9.3041323e+003 -4.3034069e+002  1.0258108e+004 -2.4744404e+004 -4.0383949e+004  2.0977996e+004 -1.2259550e+004  9.2101973e+003 -2.6480048e+004  1.2834978e+004  6.6426451e+003  7.8092852e+003  1.7909884e+004  2.7188448e+004 -1.5042174e+004  1.2634932e+004 -3.5425544e+004  4.8490130e+004 -2.0509197e+004 -1.7029018e+004 -4.8616945e+004 -7.6320167e+004  4.5450320e+004  1.7451529e+004  6.3580354e+003 -6.8318877e+004 -3.5378136e+004 -2.1897692e+004  4.3695079e+003  5.2599028e+004  8.5205447e+003 -4.5097466e+004  1.0069768e+004  1.9832318e+004 -1.7889594e+003 -3.1815071e+003 -3.2377051e+003  2.2060303e+003 -3.3050885e+003 -3.9152708e+003  1.7031380e+003  3.9677460e+004  6.6150361e+004  3.9520853e+004 -1.1600130e+004 -3.8451670e+004 -1.8472418e+004  5.5078488e+003 -1.6501349e+003 -5.3820341e+003  1.7136843e+003 -8.1057394e+003  3.0819074e+003  2.7892942e+004 -2.3916448e+003 -1.8736595e+004  8.0755086e+003 -1.5860794e+003 -2.7677180e+004 -1.3001392e+004  1.8371812e+004 -1.1186784e+006  3.6237949e+005  4.5344493e+005  4.4957800e+005 -3.1395532e+005 -4.4949749e+006  3.2673915e+007 -5.5586160e+007  3.1093418e+007 -5.7449922e+006 -4.9779952e+005 -1.9266487e+005  7.4258847e+005 -2.9600332e+005 -6.7968822e+005 -2.1605793e+005 -2.6621053e+005 -7.6555684e+005  3.9962162e+005 -1.7751445e+005 -1.6940503e+004  3.1440720e+005  6.0729828e+005  6.5258830e+005  2.5481897e+005 -3.7077229e+004 -1.2915552e+005 -9.8953839e+005 -5.8473145e+005 -3.0869110e+005  5.3094943e+005 -1.5798906e+005  2.1225753e+005  8.0417615e+004 -4.5161335e+005 -3.7193707e+005  1.1359541e+005 -7.0729263e+005  1.5852159e+005 -5.4030635e+004 -5.1400717e+005 -3.6295914e+005  3.2577452e+005  1.7740467e+005 -8.1061462e+004
 -4.5280137e+003  2.9213931e+004 -1.4225671e+004  1.2409519e+004  4.5515483e+004 -1.9845784e+004  1.1012691e+006 -5.3248127e+006  8.2050282e+006 -4.8908289e+006  1.0144480e+006 -6.8606602e+004 -3.6582476e+003 -2.7955319e+004 -1.8294016e+004 -5.8949684e+003 -2.4829370e+004  1.4315915e+004  2.0981486e+004  6.9771465e+003 -4.1831071e+003 -1.0518310e+004 -1.1152169e+004  3.7204764e+003 -5.6908837e+003 -2.4489920e+004  4.2434193e+004  1.3734030e+004 -3.5309155e+003 -5.6507548e+003 -3.8252935e+004 -1.0566474e+004  4.9351724e+003  2.2308595e+004 -6.7372269e+003  1.1721695e+004 -8.9116387e+003  2.6193954e+004  9.7160782e+002 -2.2347724e+004 -9.8604913e+002 -7.7399134e+003 -1.6966026e+004  1.8027970e+003 -4.9201908e+003  2.4197020e+004 -3.4108645e+004  4.4994252e+003  1.6098263e+004  6.7007678e+004  4.5625176e+004 -8.2187466e+004  1.7023348e+004  7.6131948e+004  5.1679331e+004 -4.8766962e+004  2.8540641e+004 -9.1975258e+003 -4.1883050e+004  1.0552272e+004  1.4094845e+004  2.7002836e+004 -3.3098879e+004 -4.7050259e+003  4.8616532e+004 -4.2955563e+004  4.6325788e+003  8.6625426e+003 -1.5930124e+003  2.9238377e+003 -2.4076522e+004 -5.1850111e+004 -3.5280923e+004  8.1397213e+003  2.7225858e+004 -9.7399084e+003  1.2054181e+004  1.9906916e+004  1.1571938e+004  1.6710195e+004 -2.2471711e+004 -1.4997617e+004  7.4234786e+003  2.3096971e+003  2.8624120e+004  1.1927640e+004 -1.6827032e+004  5.9134918e+003  1.2600691e+004 -1.3522240e+004  4.1175737e+005 -3.9356858e+005 -2.5985173e+005 -6.8480095e+005  3.1483793e+004 -5.9386051e+005 -4.9092649e+006  3.3276584e+007 -5.1296364e+007  3.9254978e+007 -2.7691610e+006 -9.2281908e+004 -6.1401322e+005 -4.9183510e+005  5.5315673e+005  1.4304387e+005  7.9733287e+004  9.7487466e+005  5.7965740e+004 -1.6245739e+005 -2.5751411e+004 -1.0377982e+006  2.4955262e+004 -7.2319425e+005  3.2213420e+005  3.1301436e+004  4.2999164e+005  8.6367922e+005  9.9070714e+004 -7.2921341e+004 -5.0436660e+005  7.3235036e+004  2.9282689e+005  4.7466773e+005  1.2389797e+004 -7.7371617e+003 -1.2134763e+005  4.0642580e+005  6.2503151e+004  1.2528691e+005  4.6104752e+005 -3.2934263e+005 -6.5033962e+005  1.7432193e+005  9.4863451e+004
 -9.7966962e+003 -1.2221301e+004 -8.1768190e+003  1.8541094e+004 -4.9873988e+003  6.0657703e+003 -8.3129361e+004  9.9736106e+005 -4.9221726e+006  8.0293256e+006 -5.1744068e+006  1.0426621e+006 -7.9390866e+004  6.6751799e+004  2.6618028e+004  5.0105253e+003  8.9099886e+003  1.0949061e+004 -4.6424874e+004 -1.5009679e+004  5.9861803e+003  2.5161046e+004  1.9747618e+004  4.8223962e+003 -2.3312703e+004  3.3758555e+002 -4.8113093e+004 -2.6882422e+004 -3.3154936e+004 -2.5545683e+004  6.7473694e+004  1.0760232e+004  1.0644649e+004 -2.0885882e+004 -2.2887688e+004 -1.2771561e+004 -1.5503399e+004  1.3424502e+003 -2.1303955e+004  3.4313284e+004 -1.0643924e+004 -1.2240709e+004  5.8855049e+004  6.1279829e+003  2.4126757e+004  2.0848301e+004  2.3599473e+002 -1.4824059e+003  2.1539755e+004 -7.1808229e+004 -3.2051205e+004  3.8638860e+004 -3.2996267e+004 -1.2817227e+004  1.8583700e+004  2.6851164e+004 -1.1443665e+005  4.9712798e+004  2.8860667e+004 -4.9382600e+003 -7.3760528e+003 -1.8215542e+004  4.5779914e+004  4.5700679e+002 -8.0058223e+003  2.1052879e+004 -9.3284227e+003 -8.1133102e+003  5.2174073e+003 -5.9456166e+003  1.8178874e+004 -1.2736320e+004  3.1212957e+004 -2.3408895e+004  2.5708561e+004 -1.4088120e+004 -3.6503262e+004 -2.2638363e+004 -2.0808236e+004 -2.9970526e+004  4.7611831e+004 -2.8261538e+003 -4.3183457e+004  1.1705581e+004  2.6222138e+004 -3.4547615e+004  5.9157763e+002  6.5808752e+004  4.9058306e+003 -2.9732983e+004  4.3054243e+005  4.4560335e+005  6.2579206e+004  1.9848577e+005 -8.1841148e+004  4.6516716e+005 -1.5530053e+005 -4.7858933e+006  2.9388916e+007 -6.7763152e+007  2.4132307e+007 -3.8373251e+006  5.6117744e+004 -1.3918531e+005  6.2899222e+005 -3.1889223e+005  5.7159511e+005 -9.1709034e+005 -2.1698610e+005 -9.2179454e+004  7.2332861e+005  8.5598292e+005 -1.4691085e+005  4.9151411e+005 -5.5136909e+005 -3.0816385e+005 -9.4909974e+005 -1.5368264e+005  1.7880394e+004  5.8383223e+005 -5.4934114e+003  1.1569263e+005 -4.9556033e+005 -5.9066521e+005  1.9393048e+004  6.4358721e+005  2.8480963e+005  1.2044542e+004 -2.2272767e+005  2.5163301e+005 -1.9272768e+005  2.7413996e+005  6.6069298e+005  1.3747929e+005  1.8359791e+005
